City_ID,Name,Year,Month,Month created (num),County,Acres burned,Duration (days),Lat,Lon
1846,Lodoga Fire,2023,July,7,Colusa,22.0,3.0,39.2694,-122.466
1847,Stony Fire,2023,July,7,Glenn,89.0,2.0,39.6685,-122.5259
1848,Juniper Fire,2023,July,7,Fresno,15.0,1.0,36.1132,-120.5689
1849,Reche Fire,2023,July,7,Riverside,437.0,7.0,33.9835,-117.2169
1850,Idria Fire,2023,July,7,San Benito,296.0,3.0,36.490487,-120.801732
1851,Oak Fire,2023,July,7,Riverside,137.0,1.0,34.0182,-117.4261
1852,Victor Fire,2023,July,7,Los Angeles,70.0,2.0,34.356691,-118.507954
1853,Agua Fire,2023,July,7,Los Angeles,421.0,13.0,34.438333,-118.326389
1854,Turkey Fire,2023,July,7,Butte,65.0,8.0,39.446994,-121.399989
1855,Bonny Fire,2023,July,7,Riverside,2322.0,11.0,33.4769,-116.7247
1856,Sunset Fire,2023,July,7,Riverside,103.0,1.0,33.9372,-116.9081
1857,Flynn Fire,2023,July,7,Alameda,80.0,1.0,37.7356,-121.6065
1858,Shell Fire,2023,July,7,San Luis Obispo,100.0,3.0,35.458459,-120.334625
1859,York Fire,2023,August,8,San Bernardino,93078.0,18.0,35.191889,-115.317389
1860,Haberkern Fire,2023,August,8,Kern,35.0,1.0,36.7611111,-119.988888
1861,East Fire ,2023,August,8,Kern,1540.0,1.0,35.490591,-118.875657
1862,Almond Fire,2023,August,8,Riverside,95.0,0.0,33.91436,-116.76111
1863,Ridge Fire,2023,August,8,Shasta,28.0,2.0,40.735974,-122.624538
1864,Boulevard Fire,2023,August,8,Kern,88.0,2.0,35.0990626,-118.2951023
1865,No Name Fire,2023,August,8,Kern,1120.0,14.0,35.78611,-117.8875
1866,Almond Fire,2023,August,8,Kern,5229.0,1.0,35.614674,-119.835808
1867,Bunnie Fire,2023,August,8,San Diego,184.0,2.0,32.994676,-116.855731
1868,Rock Fire,2023,August,8,Riverside,500.0,1.0,33.871189,-117.150639
1869,Cemetery Fire,2023,August,8,Butte,68.0,0.0,39.377918,-121.68793
1870,Dry Creek Complex,2023,August,8,Tulare,301.0,0.0,36.5323,-119.0113
1871,Hernandez Fire,2023,August,8,San Benito,75.0,1.0,36.4392121,-120.9783812
1872,Trotter,2023,August,8,Kern,52.0,2.0,35.1387962,-118.6027987
1873,Bitter Fire,2023,August,8,San Luis Obispo,693.0,1.0,35.4854,-120.0574
1874,SKU August Lightning Complex,2023,August,8,Siskiyou,884.0,16.0,41.2477,-121.5041
1875,Deep Fire,2023,August,8,Trinity,4198.0,47.0,40.93686,-122.94871
1876,Slide 1 Fire,2023,August,8,Tehama,473.0,6.0,40.036944,-122.855
1877,Smith River Complex,2023,August,8,Del Norte,95107.0,94.0,41.958269,-123.868447
1878,Cochrane Fire,2023,August,8,Santa Clara,72.0,7.0,37.18725,-121.67208
1879,Thirty Five Fire,2023,August,8,Glenn,109.0,0.0,39.6194,-122.3287
1880,Coyote Fire,2023,August,8,San Diego,466.0,3.0,32.6347,-116.6415
1881,Happy Camp Complex,2023,August,8,Siskiyou,21725.0,76.0,41.777554,-123.045093
1882,South Fork Complex,2023,August,8,Trinity,3929.0,78.0,40.623606,-123.662677
1883,Plant Fire,2023,August,8,Santa Barbara,5464.0,11.0,34.9190169,-119.73328
1884,SRF Lightning Complex,2023,August,8,Humboldt,50198.0,70.0,41.017222,-123.611167
1885,Creek Fire,2023,September,9,Lake,28.0,5.0,38.903333,-122.601667
1886,Knoll Fire,2023,September,9,Calaveras,32.0,2.0,38.18291,-120.7942
1887,Alta Fire,2023,September,9,Napa,14.0,1.0,38.3702,-122.1796
1888,Caliente Fire,2023,September,9,Kern,55.0,1.0,35.2674,-118.616
1889,Green Fire,2023,October,10,San Luis Obispo,243.0,3.0,35.5421,-120.9739
1890,Wiley Fire,2023,October,10,Solano,36.0,3.0,38.265241,-121.981732
1891,Border 34 Fire,2023,October,10,San Diego,24.0,1.0,32.598,-116.9196
1892,Highland Fire,2023,October,10,Riverside,2487.0,8.0,33.438207,-116.82307
1893,Lizzie Fire,2023,October,10,San Luis Obispo,124.0,2.0,35.2808,-120.644
1894,Sun Fire,2023,November,11,Santa Barbara,211.0,4.0,34.55742,-120.32318
1895,Manzanita Fire,2023,November,11,Riverside,15.0,0.0,33.839416,-117.003584
1896,Sage Fire,2023,November,11,San Diego,39.0,5.0,32.723389,-116.891493
1897,Border 38 Fire,2023,December,12,San Diego,13.0,1.0,32.5666,-116.7986
1898,Elm Fire,2023,December,12,Riverside,65.0,2.0,33.9007,-116.7635
1899,South Fire,2023,December,12,Ventura,2715.0,3.0,34.327,-118.9938
1900,Pine Fire,2023,December,12,Kern,181.0,0.0,35.5593,-118.8696
1901,Border 42 Fire,2023,December,12,San Diego,50.0,1.0,32.6036,-116.7718
1902,Palmas Fire,2024,February,2,Riverside,239.0,6.0,33.5103795,-115.82784
1903, Bryson Fire,2024,February,2,Monterey,11.0,0.0,35.81148,-121.084104
1904,Grand Fire,2013,May,5,Kern,2173.0,6.0,34.7861,-118.9411
1905,Grand Fire,2013,May,5,Ventura,2173.0,6.0,34.7861,-118.9411
1906,Sonoma-Lake-Napa Unit Lightning Fires,2013,June,6,Sonoma,7.0,4.0,38.4229,-122.0437
1907,Sonoma-Lake-Napa Unit Lightning Fires,2013,June,6,Solano,7.0,4.0,38.4229,-122.0437
1908,Sonoma-Lake-Napa Unit Lightning Fires,2013,June,6,Lake,7.0,4.0,38.4229,-122.0437
1909,Sonoma-Lake-Napa Unit Lightning Fires,2013,June,6,Colusa,7.0,4.0,38.4229,-122.0437
1910,50 Fire,2013,July,7,El Dorado,81.5,0.0,38.63987,-121.08438
1911,50 Fire,2013,July,7,Sacramento,81.5,0.0,38.63987,-121.08438
1912,Butts Fire,2014,July,7,Napa,2150.0,8.0,38.664,-122.454
1913,Butts Fire,2014,July,7,Lake,2150.0,8.0,38.664,-122.454
1914,Sand Fire,2014,July,7,Amador,2120.0,8.0,38.5691,-120.7819
1915,Sand Fire,2014,July,7,El Dorado,2120.0,8.0,38.5691,-120.7819
1916,Jerusalem Fire,2015,August,8,Lake,12559.0,16.0,38.8142503,-122.4867319
1917,Jerusalem Fire,2015,August,8,Napa,12559.0,16.0,38.8142503,-122.4867319
1918,Trailhead Fire,2016,June,6,El Dorado,2822.5,20.0,38.96741,-120.9375
1919,Trailhead Fire,2016,June,6,Placer,2822.5,20.0,38.96741,-120.9375
1920,Parkfield Fire,2017,July,7,Monterey,908.0,185.0,35.86949,-120.57894
1921,Parkfield Fire,2017,July,7,San Luis Obispo,908.0,185.0,35.86949,-120.57894
1922,Atlas Fire (Southern LNU Complex),2017,October,10,Napa,25812.0,123.0,38.39206,-122.24367
1923,Atlas Fire (Southern LNU Complex),2017,October,10,Solano,25812.0,123.0,38.39206,-122.24367
1924,Tubbs Fire (Central LNU Complex),2017,October,10,Napa,18403.5,124.0,38.60895,-122.62879
1925,Tubbs Fire (Central LNU Complex),2017,October,10,Sonoma,18403.5,124.0,38.60895,-122.62879
1926,Nuns / Adobe / Norrbom/ Pressley / Partrick Fires / Oakmont (Central LNU Complex),2017,October,10,Napa,22286.5,123.0,38.4041,-122.5209
1927,Nuns / Adobe / Norrbom/ Pressley / Partrick Fires / Oakmont (Central LNU Complex),2017,October,10,Sonoma,22286.5,123.0,38.4041,-122.5209
1928,Thomas Fire,2017,December,12,Santa Barbara,140946.5,39.0,34.41521,-119.09124
1929,Thomas Fire,2017,December,12,Ventura,140946.5,39.0,34.41521,-119.09124
1930,County Fire,2018,June,6,Napa,45000.0,188.0,38.80583,-122.18183
1931,County Fire,2018,June,6,Yolo,45000.0,188.0,38.80583,-122.18183
1932,Carr Fire,2018,July,7,Shasta,114825.5,38.0,40.65428,-122.62357
1933,Carr Fire,2018,July,7,Trinity,114825.5,38.0,40.65428,-122.62357
1934,Ranch Fire (Mendocino Complex),2018,July,7,Colusa,102550.75,161.0,39.243283,-123.103367
1935,Ranch Fire (Mendocino Complex),2018,July,7,Mendocino,102550.75,161.0,39.243283,-123.103367
1936,Ranch Fire (Mendocino Complex),2018,July,7,Glenn,102550.75,161.0,39.243283,-123.103367
1937,Ranch Fire (Mendocino Complex),2018,July,7,Lake,102550.75,161.0,39.243283,-123.103367
1938,River Fire (Mendocino Complex),2018,July,7,Colusa,16306.666666666666,161.0,39.04786,-123.11971
1939,River Fire (Mendocino Complex),2018,July,7,Lake,16306.666666666666,161.0,39.04786,-123.11971
1940,River Fire (Mendocino Complex),2018,July,7,Mendocino,16306.666666666666,161.0,39.04786,-123.11971
1941,Delta Fire,2018,September,9,Shasta,31655.5,121.0,40.9425,-122.43
1942,Delta Fire,2018,September,9,Trinity,31655.5,121.0,40.9425,-122.43
1943,Woolsey Fire,2018,November,11,Los Angeles,48474.5,57.0,34.235,-118.70128
1944,Woolsey Fire,2018,November,11,Ventura,48474.5,57.0,34.235,-118.70128
1945,Border 10 Fire,2019,August,8,Mexico,12.5,3.0,32.557546,-116.873955
1946,Border 10 Fire,2019,August,8,San Diego,12.5,3.0,32.557546,-116.873955
1947,Cross Fire,2019,October,10,Monterey,144.5,2.0,35.79069,-120.73102
1948,Cross Fire,2019,October,10,San Luis Obispo,144.5,2.0,35.79069,-120.73102
1949,Baseball Fire,2020,February,2,Glenn,105.5,7.0,39.75638899,-122.94111111
1950,Baseball Fire,2020,February,2,Mendocino,105.5,7.0,39.75638899,-122.94111111
1951,July Complex,2020,July,7,Siskiyou,41630.5,27.0,41.699,-121.477
1952,July Complex,2020,July,7,Modoc,41630.5,27.0,41.699,-121.477
1953,August Complex (includes Doe Fire),2020,August,8,Mendocino,147521.14285714287,87.0,39.776,-122.673
1954,August Complex (includes Doe Fire),2020,August,8,Humboldt,147521.14285714287,87.0,39.776,-122.673
1955,August Complex (includes Doe Fire),2020,August,8,Trinity,147521.14285714287,87.0,39.776,-122.673
1956,August Complex (includes Doe Fire),2020,August,8,Tehama,147521.14285714287,87.0,39.776,-122.673
1957,August Complex (includes Doe Fire),2020,August,8,Glenn,147521.14285714287,87.0,39.776,-122.673
1958,August Complex (includes Doe Fire),2020,August,8,Lake,147521.14285714287,87.0,39.776,-122.673
1959,August Complex (includes Doe Fire),2020,August,8,Colusa,147521.14285714287,87.0,39.776,-122.673
1960,CZU Lightning Complex (Including Warnella Fire) ,2020,August,8,Santa Cruz,43254.5,37.0,37.17162,-122.22275
1961,CZU Lightning Complex (Including Warnella Fire) ,2020,August,8,San Mateo,43254.5,37.0,37.17162,-122.22275
1962,SCU Lightning Complex,2020,August,8,Santa Clara,79324.8,46.0,37.439437,-121.30435
1963,SCU Lightning Complex,2020,August,8,San Joaquin,79324.8,46.0,37.439437,-121.30435
1964,SCU Lightning Complex,2020,August,8,Contra Costa,79324.8,46.0,37.439437,-121.30435
1965,SCU Lightning Complex,2020,August,8,Alameda,79324.8,46.0,37.439437,-121.30435
1966,SCU Lightning Complex,2020,August,8,Stanislaus,79324.8,46.0,37.439437,-121.30435
1967,LNU Lightning Complex,2020,August,8,Napa,72644.0,46.0,38.48193,-122.14864
1968,LNU Lightning Complex,2020,August,8,Solano,72644.0,46.0,38.48193,-122.14864
1969,LNU Lightning Complex,2020,August,8,Lake,72644.0,46.0,38.48193,-122.14864
1970,LNU Lightning Complex,2020,August,8,Sonoma,72644.0,46.0,38.48193,-122.14864
1971,LNU Lightning Complex,2020,August,8,Yolo,72644.0,46.0,38.48193,-122.14864
1972,Butte/Tehama/Glenn Lightning Complex (Tehama/Glenn Zone) ,2020,August,8,Tehama,9804.5,53.0,40.09571,-122.4393
1973,Butte/Tehama/Glenn Lightning Complex (Tehama/Glenn Zone) ,2020,August,8,Glenn,9804.5,53.0,40.09571,-122.4393
1974,El Dorado Fire,2020,September,9,San Bernardino,11372.0,72.0,34.08056,-116.98669
1975,El Dorado Fire,2020,September,9,Riverside,11372.0,72.0,34.08056,-116.98669
1976,Glass Fire,2020,September,9,Napa,33742.0,23.0,38.56295,-122.49745
1977,Glass Fire,2020,September,9,Sonoma,33742.0,23.0,38.56295,-122.49745
1978,Zogg Fire,2020,September,9,Shasta,28169.0,16.0,40.53927,-122.56656
1979,Zogg Fire,2020,September,9,Tehama,28169.0,16.0,40.53927,-122.56656
1980,Dixie Fire,2021,July,7,Butte,192661.8,104.0,39.871306,-121.389439
1981,Dixie Fire,2021,July,7,Plumas,192661.8,104.0,39.871306,-121.389439
1982,Dixie Fire,2021,July,7,Shasta,192661.8,104.0,39.871306,-121.389439
1983,Dixie Fire,2021,July,7,Lassen,192661.8,104.0,39.871306,-121.389439
1984,Dixie Fire,2021,July,7,Tehama,192661.8,104.0,39.871306,-121.389439
1985,McFarland Fire,2021,July,7,Shasta,40884.333333333336,48.0,40.35,-123.034
1986,McFarland Fire,2021,July,7,Trinity,40884.333333333336,48.0,40.35,-123.034
1987,McFarland Fire,2021,July,7,Tehama,40884.333333333336,48.0,40.35,-123.034
1988,River Complex,2021,July,7,Siskiyou,99679.5,88.0,41.389,-123.057
1989,River Complex,2021,July,7,Trinity,99679.5,88.0,41.389,-123.057
1990,River Fire,2021,August,8,Nevada,1309.5,9.0,39.08805,-121.01468
1991,River Fire,2021,August,8,Placer,1309.5,9.0,39.08805,-121.01468
1992,Caldor Fire,2021,August,8,El Dorado,73945.0,68.0,38.586,-120.537833
1993,Caldor Fire,2021,August,8,Alpine,73945.0,68.0,38.586,-120.537833
1994,Caldor Fire,2021,August,8,Amador,73945.0,68.0,38.586,-120.537833
1995,Chaparral Fire,2021,August,8,Riverside,713.5,4.0,33.484721,-117.39309
1996,Chaparral Fire,2021,August,8,San Diego,713.5,4.0,33.484721,-117.39309
1997,Fremont Fire,2021,September,9,Napa,58.0,1.0,38.269863,-122.416983
1998,Fremont Fire,2021,September,9,Sonoma,58.0,1.0,38.269863,-122.416983
1999,Mosquito Fire,2022,September,9,El Dorado,38394.0,46.0,39.00591,-120.7447
2000,Mosquito Fire,2022,September,9,Placer,38394.0,46.0,39.00591,-120.7447
2001,Vineyard Fire,2023,July,7,Monterey,196.0,1.0,35.8,-120.8169
2002,Vineyard Fire,2023,July,7,San Luis Obispo,196.0,1.0,35.8,-120.8169
